number,sha,author_id,author_name,date,files,files_sha
74,514787d240d403e3c0c6b164dfe2bc5b492ab5f2,60674295,,2020-05-15 15:18:03,"['who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200325-sitrep-65-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200326-sitrep-66-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200327-sitrep-67-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200328-sitrep-68-covid-19.pdf']","['844c73f5e3da4e465501d850b32f5c2a8612c1d3', 'bfd8822cc15fd8731d9db886368db86d9079cbbd', 'edd49841345b52d5e89e2b99bd5a95635bfb3506', '3334f24bd58dce75a2529d2917f26b9967af8ebc']"
75,b24f0898c69d1e63754b9484801a9557c7be0c32,57113563,Yuhang Zhang,2020-05-15 15:14:35,[],[]
76,3a99593ff00433ce422dc1ec2390850b26261f63,57113563,Yuhang Zhang,2020-05-15 15:05:33,[],[]
77,570086643c3119086a9c3cc3b8c9f2a6f800f3d9,57113563,Yuhang Zhang,2020-05-15 15:03:02,[],[]
78,9f649db1308cf30bda87b93e60e314d089ba569d,57113563,Yuhang Zhang,2020-05-15 15:01:39,[],[]
79,4cf5e4eba7ace003807aa914a7e003b58503bd57,57113563,Yuhang Zhang,2020-05-15 15:00:19,[],[]
80,7705a929bb71ae3f38dd5a8e5c1720e9c356f288,57113563,Yuhang Zhang,2020-05-15 14:41:09,"['who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200325-sitrep-65-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200326-sitrep-66-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200327-sitrep-67-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200328-sitrep-68-covid-19.pdf']","['844c73f5e3da4e465501d850b32f5c2a8612c1d3', 'bfd8822cc15fd8731d9db886368db86d9079cbbd', 'edd49841345b52d5e89e2b99bd5a95635bfb3506', '3334f24bd58dce75a2529d2917f26b9967af8ebc']"
81,84337a428bdb6d8613cd5c7e5efcee65db5b6a6e,57113563,Yuhang Zhang,2020-05-15 14:38:36,"['who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200325-sitrep-65-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200326-sitrep-66-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200327-sitrep-67-covid-19.pdf', 'who_covid_19_situation_reports/who_covid_19_sit_rep_pdfs/20200328-sitrep-68-covid-19.pdf']","['844c73f5e3da4e465501d850b32f5c2a8612c1d3', 'bfd8822cc15fd8731d9db886368db86d9079cbbd', 'edd49841345b52d5e89e2b99bd5a95635bfb3506', '3334f24bd58dce75a2529d2917f26b9967af8ebc']"
82,f51f51bfdc05197ed8f755b3b25f41e67fbce640,60674295,,2020-05-15 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['5b2fe52e70e5178ac5c8525bf6e9988c9eb41b71', '505be9925f2158d9333d8d89d298d30802559967', '431ca8cdc9ce8991f2d4f4b157149f0239dbec8b', 'fb7cf70f8f27dec8838099dba7aea129ac08bb03', '89f9b1005f9165bea5b29d166a72944521877083']"
83,fff612c6e316d9d50fb92e2b4c36ed0419cb94f6,60674295,,2020-05-15 02:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/05-14-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-14-2020.csv']","['207e465db7eaad493e365b4ef90bc93de5d622e8', '85fff6ac77ca803a53f6b9fa54648faf6692a839']"
84,265ea28411d1b3791fddb02db3b9cab94cd4c78b,60674295,,2020-05-15 02:46:47,['who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv'],['e22e3c366676d66ebf93fe933d7021e70c525ba8']
85,86cd641fc1cb3e7d2f50db234b801057e8d4ee57,60674295,,2020-05-14 20:37:30,['README.md'],['c3ea19484029b7041062a2a9ddb7145236d4a4d7']
86,c458bcb737e12e8f4357627eedc0e45f358c909d,60674295,,2020-05-14 20:18:23,['README.md'],['6fdbbe7be3483877e22346bfd52d548cae0f86de']
87,ecfcb52d781a0374fb358022bb27b9f0426ab7ce,60674295,,2020-05-14 17:54:33,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['5f7506852aa2ec58c79ee13ff1854fe5fbedfefa']
88,c02666a966cfe00eca2cb5b39ad520f34c6dd07e,,,2020-05-14 17:37:24,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv']","['56972489d439c71e9a9093e901b97c1845d02346', '643b68033c4c8eb0df4a57c990ea59b69d595809']"
89,2a4549e619fbbd2fd0f3b45ab3a811ff839250d1,60674295,,2020-05-14 17:07:37,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['bed92dea33449765c19b9698f636cb3a6d019058']
90,5c2b5ff905e86a656b9d2bb97e268e5844aea35b,60674295,,2020-05-14 03:35:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['67914f35be707124bf375dc89521d46e390d6878', 'aeefba85fc96315b32a8d5e88c0821bfb414b25d', '326c56f44b7c407498bfe09dace5fe076d3ef53e', '611665e4cf08692b8fa36fe5cc93648171b5820d', '22434a598db85d5c92d42b73114770b0ba98e3b1']"
91,b689cdfbd4c3765e556cea5a8615f6f0d3ccd837,60674295,,2020-05-14 03:32:46,"['csse_covid_19_data/csse_covid_19_daily_reports/05-13-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-13-2020.csv']","['5b3f0912888ea5f0b11194b8499ea5247e77046f', 'dc6de0c0ebcef95bccb81bc25f4c4cce24ba250f']"
92,ecb805f42c32aba135f0763da78004f46662d501,60674295,,2020-05-13 22:46:25,['who_covid_19_situation_reports/who_covid_19_sit_rep_time_series/who_covid_19_sit_rep_time_series.csv'],['b20fe3eb43b8cd397d350da494b3b84dfe8678cc']
93,b71825d258124beee86902142e28c94cc7377d80,60674295,,2020-05-13 21:46:28,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['256b7e350d66a50566286bcef0d099e46ce6ba0b']
94,62c9adf0a1aae38218a9f20ac61c5138bd0929f3,60674295,,2020-05-13 21:13:26,['csse_covid_19_data/README.md'],['212f5ba6aa6bfb09858f593123c365e1bd4f0264']
95,f676046265137b4f22f5ae4f85fcea4b23c07e03,60674295,,2020-05-13 21:09:20,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['76f19c5c73d182c2b4b5e03cdfab6146661823f9']
96,e525a3a45d3d3afa361fc54d4edb6276028fa307,60674295,,2020-05-13 21:07:49,['csse_covid_19_data/README.md'],['81d2cedfb9e0403f6e7598f9c5eaced1687da4a9']
97,d42285f5f2d759e25fa14114811c1d203ec91e28,60674295,,2020-05-13 21:04:58,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['4c67963cfed9adc25dcb187f905e745cc9fe004a']
98,25e7bc4edceaa97b28d4273aa11adbeff5a40f43,60674295,,2020-05-13 03:35:42,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['2d18f9b30aee3b9aef8567fdc5dd1c666c7d73ac', '816a8187d4a26892c0f6269db935e51e354d5537', 'f54d55eca511ec6c2a67ef85f477d94b1976ba45', '83ee648cfda04d75dbb104604cd78e566265beeb', '18dee8c39a9342117c63da2d41c563f770721b0e']"
99,69dfb78f504b20869ecc65dcd9b74d0e076b6af8,60674295,,2020-05-13 03:32:43,"['csse_covid_19_data/csse_covid_19_daily_reports/05-12-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-12-2020.csv']","['e86155cb1162975e48d71fc8027f6f0d959c8409', '4e70f90a3eaabae19994886c6a859b352a705ae4']"
100,43a4a60f527e069d048f8d19b52a886d68b4d631,60674295,,2020-05-13 00:35:15,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['75df7b7283e6b49498ca0cfd80a208fd95140b9b']
101,c5f09505b0ef634ca09c645e5270131fc6a6f5a5,60674295,,2020-05-12 03:35:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['8dda93dd2ba2e01ca15834658b29d304f3a782ce', '00db673b5043e72ab1df766c1584a38353e466ea', 'fbc6a5491c90fb04af7f3b7d17005ae6bee9e02d', '6e9b9282bcac01390943ee2511ae9cf4097d0374', '1569af279128fda4fc7d5dc1858169c9840b01f6']"
102,2651ce0bcf142e64723fb6e16c0c8f71e234f74c,60674295,,2020-05-12 03:32:47,"['csse_covid_19_data/csse_covid_19_daily_reports/05-11-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-11-2020.csv']","['ef6a84784042a8a0410618d6fd01cb4a39f97a2f', '8ad234e872c79f7de4931d1d5b8892c1c3fd82dc']"
103,9b2d8a147c1ed719bb0b5160c6334983db9cb5ea,60674295,,2020-05-11 23:35:24,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['15b33c56d266388775161d500b8ed34ebfc4bd0e']
104,5184bec76bae2c7551af028cee60340806a98224,60674295,,2020-05-11 14:34:51,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['2fdcfef4b28ea1a0daf7bcce05423605f1ef005d']
105,22c69550ee0e5862b50beea2e12ef379bb99b0cc,60674295,,2020-05-11 14:34:28,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['90f3524b6ed4699cec86c2e2d4826a9f97d67573']
106,a65872f3a2bfa1089f60a8f90374c9f0dfe6b4ab,60674295,,2020-05-11 14:34:06,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['362914ba741b5ff2b5516c08caf776a9252bc278']
107,a150df0f29b5a12c2aae0136b8558e11dca74469,60674295,,2020-05-11 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['c471c1713e0ac99ba18478fe1b195ea5ebbfd52c', '949c83cf5799eb8defeaac83b533ac51a2057740', 'fdec24827363a7d8ccec946fbf30ebda79decc80', 'e3ebab88e4fdfde8d098df4f160b61d5142b9779', 'ab3465be90be59ee254cf3807d854b1f1ecb4f24']"
108,87f5bc5147c76d1723acceff99921a9cca58e40c,60674295,,2020-05-11 02:50:12,"['csse_covid_19_data/csse_covid_19_daily_reports/05-10-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-10-2020.csv']","['6568cd3dade24573f1c600bb3702b3ed23c4e46d', '4274bf6ea90b475520c561fcd024de147cdd1cb1']"
109,9efe475369bf338984820b9f001518b34973e3ee,60674295,,2020-05-10 13:17:09,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['892d8f557916dfb476f64fe58efdedeaa685aea0']
110,e7864dd74e80c869d10cb7a441bf3eb01e9cbb9c,60674295,,2020-05-10 10:47:28,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['f6be32c1e23315e08e3cbeb3d211a6b2cf3e6606']
111,bb4efb4c21252868c7a043ef4533a30fd87b604f,60674295,,2020-05-10 10:47:04,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['3effa87a5c6de3b2091d16fca6d0b26015ca4b95']
112,d30f5db10a3b8da961bb6f4862876a98606c3db4,60674295,,2020-05-10 10:29:35,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv'],['f7b9edc4393cbeeadab748e6ffce0de032cbf661']
113,ff3a2bfee1a547907ecb1f498e091854dc7b261a,60674295,,2020-05-10 10:24:50,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv'],['ff82d47c8f62b01dbd5fbbe0364d8e46b5da7f1f']
114,15067372ec6c6fc9c498f53d9d09f428b23ef10e,60674295,,2020-05-10 03:47:06,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['30c4db27bb49d83a27de208dc59c0798cb62c13c']
115,d2e41db6dab431860e14b067e7c0e81797c0167b,60674295,,2020-05-10 03:45:00,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['57f784d721cd4a511a2125d3e2426b865add35b5']
116,3af505d4fa50f245b298abd46f6202b317979935,60674295,,2020-05-10 03:41:09,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv'],['fc946e4e64db71f158d35db0a3c2a9d56941f926']
117,306c8088da4b938d0022fe629dcfdd571f3a4436,60674295,,2020-05-10 03:35:56,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['4859d0b91ee5a306be89c868a9bc6cfae395b46a']
118,ad92c0e69791372e4ccddfc98c5244d7a501750f,60674295,,2020-05-10 03:31:54,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv'],['284ade4ff94f6d36d006faa05f42469bdf05730d']
119,f6fdfd0db7ae4b1b2b2771d652d294e21992b583,60674295,,2020-05-10 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['8663b2e7bb3c64af4e0f9704e07bc3696739b084', 'e29b20ebdc4eca5b2060c7804baba15bd3905e40', 'e43c489e2da1d96e1cc6e19cdb4d1358bd8d7e6a', '9b7249b3fc1b8b2359aeb81849150f048394aad8', '89946afd1dc5c1e9990bb06aa1956eaeca6d40a1']"
120,676ab8d81cbe69c9194443d15a7b37976d92fc11,60674295,,2020-05-10 02:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/05-09-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-09-2020.csv']","['192a9e42ca2f7e736b625f49ad7604e9ac327702', '7235af3225222ce89490e844d18feab92d3d0216']"
121,081f76bf8b7803eff055a4de2de5133ca4e15425,60674295,,2020-05-09 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['950e43ec976383c5ef9e5b82ae3d35604e740918', '4851653f7ae80cfc856b2828b910140d15a12c62', 'e4afb98a57df200b49fa3609092175daf0f85fba', 'f1a4aaa6bad6a4dc50f6be1fe9f4b57524a16090', 'b4515adcfc75ad7be57b49e629a28a47985cbd54']"
122,4914990b8ce4eadabf69be2c79fe18447b7a92fb,60674295,,2020-05-09 02:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/05-08-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-08-2020.csv']","['11b66203db3c99ec613cbc5959dc4aa35ddf1f88', 'da2606dd00672233aba8b823aeb25531239bde19']"
123,f6bb757da9f357061dc3f4a3e179010e97ac5b86,60674295,,2020-05-09 00:25:54,['csse_covid_19_data/README.md'],['da931af9dde8a9dac3195f9eaf7c929b68ad193a']
124,c4f4720a2a14e7cf0e342e47f42ba182046be23a,60674295,,2020-05-09 00:25:17,['README.md'],['d22f4433256c55784210f0c42f4fe87f5c9f1eb4']
125,9fbca1dc80e6b3cca7f2bf08eefeb7759664222a,60674295,,2020-05-08 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['68decbf4d5d8756a49a2384b617ea0e2c1822583', 'e1144430e43e68cf1e013d056fbf0d7c2c0bda14', 'f709942514b7e0c9dacbd662506f0eaa45464aec', '374c1d0f4d9a14323104b67968f2e31b90a8a464', 'fbc41d272c76776e6c62db2332c4a2c2e59b1dcb']"
126,804b1dc8bfeb28d6fc0e777be269d050b4e86fb7,60674295,,2020-05-08 02:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/05-07-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-07-2020.csv']","['57561b04929f49484ea5087d5b6d97f853b64930', 'ceeb4bb4cb1292e96a79536d8f065ce531246f4a']"
127,3f3e77468a5475546e520026f10bd94f1071ca14,60674295,,2020-05-07 23:52:33,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['da9bffa80ce0718d79ba690decb0ff254b98ba5c']
128,3cbddecc318f33376ff6f5ee9ed57b7e6708629c,60674295,,2020-05-07 23:50:00,"['csse_covid_19_data/csse_covid_19_time_series/Errata.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['3c84aa0d7429a45616e9c9c54f1230bef36a3854', 'ff3645efbe4ab4d0e9293b3ac0427faae6e08783', '6e12b05fa315935e2bbe04ba2872fcb89a96aca0']"
129,e7e28450495faa67229bc92033b535a9fe65b471,60674295,,2020-05-07 23:18:16,"['csse_covid_19_data/csse_covid_19_time_series/Errata.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['30cd3e1d0fa58628b5431b1fbdcec47e95023e04', 'b2ef9b2084cf9a8344054c84f7580feeefe94673', 'fa0c81b2512a5e65683f20b02079ab4e2c54a1b5', 'bbd39641f0965cd1cd86c23328a2e1b083f77ad8']"
130,ecb26cf5569b29bae62df343f302d708a1a0bc23,60674295,,2020-05-07 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['2863d95cdca7d9e3c0f8308a872141d5937ba322', '9446a8217feb310824cd0b2c498fcf4f3cf0c5a1', 'c88a1451d5202990b4996a322175894be9a52d74', 'd162e86bf74f78abfd94378a2a722573346799cb', 'b492115e50a6e4878d4fcac117087f557be72148']"
131,331e84c928a8976f335ef82bbf2a7684fdaaf11b,60674295,,2020-05-07 02:50:01,"['csse_covid_19_data/csse_covid_19_daily_reports/05-06-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-06-2020.csv']","['d3c3fb2e5b9de55e87d8c97f79cd64929264aa14', '5c45dff446953541bec6f190b32863bdb170b14e']"
132,f7d8d011b6acb123b9d5e8c1c77a9d6c8309d77b,60674295,,2020-05-06 15:28:14,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['9974e12da8aced74f13d60116d261aa6e190c733']
133,50e4b661b14639f105e71f8d1c3a17e211c4513a,60674295,,2020-05-06 15:25:55,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv'],['99613cf6f1c0f1ec23ea886a58351c6102a92562']
134,309a6ab0930f1b5679e26f30437a6d48d6156e13,60674295,,2020-05-06 15:22:23,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['64386e82856ea25f78fc3efe5602614e86e71c96']
135,78cea7a7fe2116474e417ee06121b1862bb8e1ff,60674295,,2020-05-06 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['29ca6dc236f65b19e3297ba67ff7c5a97ca5ee44', 'c76e3959b51a3ce501b602f40380c7dc669acbf9', '01f1d05a4e1849b57d06188a07f07380d1a96120', '6211a525b473b76e1a5c6e16c77714a0ad10b9bd', 'cf5f5766c28d957dafd12f68a739d7ce52b6232a']"
136,029e92da830e5265bc6e042ac8abc09b21a131e2,60674295,,2020-05-06 02:50:01,"['csse_covid_19_data/csse_covid_19_daily_reports/05-05-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-05-2020.csv']","['4b505cc756101c1f585eb2e423ffce4db7ce3d11', 'bd992bd943b4fa4e3d44720655abd239f96bea62']"
137,dce1b48f54bd7551295c27a2878701cf2c58a1c8,60674295,,2020-05-05 02:55:42,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['d66421918e6449fbf5876ffd76ab2814e62ee902', '7704a6e27ec74d7b8139dbfa15d9d6879c357962', 'e88d49d02afbcd9b117fc5ee0af7dd46119c9bb0', '21caf5968302c813dce5c638653a4bedbc7028ec', '4ce461b8419c82a2718f53d777d9cab287337162']"
138,c40a38ff657d8f7f6ab87c6334640337364dfee9,60674295,,2020-05-05 02:50:01,"['csse_covid_19_data/csse_covid_19_daily_reports/05-04-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/05-04-2020.csv']","['032c8a62db0ddf98e09e554dbf85b12cb8c35aba', '3adde96777c3d400e5abb4c52ab4d5d655076a87']"
139,3377100d88de45783be0fa2696e787851c8ef27e,60674295,,2020-05-04 02:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['ed49b5f08af9a7bbf4ec5d391ebaccdeaaf13e64', 'e800ed62c29eef3a7ff48187eb6307405c6288f7', 'd84ced61b4b73ccc915990959db0feccd3cc609c', '5a04f4a01a65fe144401eae273e59dcddeda6573', '4b57d50d0b0f8f2ce1c2f1ed3a2b8ae386a42f26']"
